sku,post_status,post_title,attributes,pa_color,pa_size,pa_brand,post_content,post_excerpt,category,tags,manage_stock,stock_status,backorders,stock,price,regular_price,sale_price,weight,length,width,height,images,tax_status,tax_class,visibility,featured,
SBR-322-91-3000-1-STICK,publish,Soft Backer Rod Sticks,6' Stick,NA,"3"" x 6'",Nomaco,"[vc_row][vc_column width=""1/2""][vc_video link=""https://www.youtube.com/watch?v=g0ik8a4hN4I""][/vc_column][vc_column width=""1/2""][vc_column_text]
Sof Backer Rod (SBR) Not all backer rod is created equal! Sof Rod is a state-of-the-art sealant backing material combining the best properties of both open and closed cell backer rods in a single, trouble-free product. Sof® Rod is a continuous length of extruded polyolefin foam made with a non-absorbent outer ""skin"" and a highly resilient interior network of open and closed cells. Sof® Rod will not out-gas if ruptured.  Sof Rod has No Moisture Absorption unlike other backer rods, and Easily Conforms to Irregular sized Joints and gaps.  Compatible with all know types of sealants including butyl, polyurethane, silicones, polyether, scypolymer, tri-polymer, polysulfide, acrylic, etc.  Consists of both open and closed cells on the inside with a skin-like outer texture. Non-stick Bi-Cellular skin open and closed cell. High moisture resistance.  SOF-Rod may also be used as a gasket or sealing material as per ASTM C 717. [/vc_column_text][/vc_column][/vc_row]","Cylindrical, flexible sealant backer rod composed of bi-cellular material TYPE: B - Per ASTM C 1330. Round rods of various diameters for use with non-sag and self leveling cold applied sealants TYPE: 3 - Per ASTM D 5249. Also reference ASTM C 717 for use as gasket or sealing material.",Backer Rod |Nomaco |  Soft Backer Rod,Sof Rod | caulking| masonry| polyurethane sealant | sealant |Nomaco | Foam Rod | Construction Materials| construction foam| Backer Rod | Poly Foam | waterproofing | caulk | Log Home Chinking | denver foam | mile high foam| Window and Door Backing Rod | Glazing Rod | Filler Rope | open cell rod | closed cell rod | Soft Backing Rod | Joint Filler ,NO,instock,no,,9.56,15.12,9.56,16,7,7,183,http://i.imgur.com/nNwcdd0.jpg,taxable,standard,visible,yes,https://www.youtube.com/watch?v=g0ik8a4hN4I
SBR-322-91-4000-1-STICK,publish,Soft Backer Rod Sticks,6' Stick,NA,"4"" x 6'",Nomaco,"[vc_row][vc_column width=""1/2""][vc_video link=""https://www.youtube.com/watch?v=g0ik8a4hN4I""][/vc_column][vc_column width=""1/2""][vc_column_text]
Sof Backer Rod (SBR) Not all backer rod is created equal! Sof Rod is a state-of-the-art sealant backing material combining the best properties of both open and closed cell backer rods in a single, trouble-free product. Sof® Rod is a continuous length of extruded polyolefin foam made with a non-absorbent outer ""skin"" and a highly resilient interior network of open and closed cells. Sof® Rod will not out-gas if ruptured.  Sof Rod has No Moisture Absorption unlike other backer rods, and Easily Conforms to Irregular sized Joints and gaps.  Compatible with all know types of sealants including butyl, polyurethane, silicones, polyether, scypolymer, tri-polymer, polysulfide, acrylic, etc.  Consists of both open and closed cells on the inside with a skin-like outer texture. Non-stick Bi-Cellular skin open and closed cell. High moisture resistance.  SOF-Rod may also be used as a gasket or sealing material as per ASTM C 717. [/vc_column_text][/vc_column][/vc_row]","Cylindrical, flexible sealant backer rod composed of bi-cellular material TYPE: B - Per ASTM C 1330. Round rods of various diameters for use with non-sag and self leveling cold applied sealants TYPE: 3 - Per ASTM D 5249. Also reference ASTM C 717 for use as gasket or sealing material.",Backer Rod |Nomaco |  Soft Backer Rod,Sof Rod | caulking| masonry| polyurethane sealant | sealant |Nomaco | Foam Rod | Construction Materials| construction foam| Backer Rod | Poly Foam | waterproofing | caulk | Log Home Chinking | denver foam | mile high foam| Window and Door Backing Rod | Glazing Rod | Filler Rope | open cell rod | closed cell rod | Soft Backing Rod | Joint Filler ,NO,instock,no,,17.26,23.94,17.26,16,10,10,183,http://i.imgur.com/nNwcdd0.jpg,taxable,standard,visible,yes,https://www.youtube.com/watch?v=g0ik8a4hN4I
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBR-322-91-0375-100-CUT,publish,Soft Backer Rod,Cut Length,NA,"3/8"" x 100'",Nomaco,"[vc_row][vc_column width=""1/2""][vc_video link=""https://www.youtube.com/watch?v=g0ik8a4hN4I""][/vc_column][vc_column width=""1/2""][vc_column_text]
Sof Backer Rod (SBR) Not all backer rod is created equal! Sof Rod is a state-of-the-art sealant backing material combining the best properties of both open and closed cell backer rods in a single, trouble-free product. Sof® Rod is a continuous length of extruded polyolefin foam made with a non-absorbent outer ""skin"" and a highly resilient interior network of open and closed cells. Sof® Rod will not out-gas if ruptured.  Sof Rod has No Moisture Absorption unlike other backer rods, and Easily Conforms to Irregular sized Joints and gaps.  Compatible with all know types of sealants including butyl, polyurethane, silicones, polyether, scypolymer, tri-polymer, polysulfide, acrylic, etc.  Consists of both open and closed cells on the inside with a skin-like outer texture. Non-stick Bi-Cellular skin open and closed cell. High moisture resistance.  SOF-Rod may also be used as a gasket or sealing material as per ASTM C 717. [/vc_column_text][/vc_column][/vc_row]","Cylindrical, flexible sealant backer rod composed of bi-cellular material TYPE: B - Per ASTM C 1330. Round rods of various diameters for use with non-sag and self leveling cold applied sealants TYPE: 3 - Per ASTM D 5249. Also reference ASTM C 717 for use as gasket or sealing material.",Backer Rod |Nomaco |  Soft Backer Rod,Sof Rod | caulking| masonry| polyurethane sealant | sealant |Nomaco | Foam Rod | Construction Materials| construction foam| Backer Rod | Poly Foam | waterproofing | caulk | Log Home Chinking | denver foam | mile high foam| Window and Door Backing Rod | Glazing Rod | Filler Rope | open cell rod | closed cell rod | Soft Backing Rod | Joint Filler ,NO,instock,no,,13.99,27.98,13.99,128,38,38,46,http://i.imgur.com/slAMwoR.jpg,taxable,standard,visible,yes,https://www.youtube.com/watch?v=g0ik8a4hN4I
SBR-322-91-0625-100-CUT,publish,Soft Backer Rod,Cut Length,NA,"5/8"" x 100'",Nomaco,"[vc_row][vc_column width=""1/2""][vc_video link=""https://www.youtube.com/watch?v=g0ik8a4hN4I""][/vc_column][vc_column width=""1/2""][vc_column_text]
Sof Backer Rod (SBR) Not all backer rod is created equal! Sof Rod is a state-of-the-art sealant backing material combining the best properties of both open and closed cell backer rods in a single, trouble-free product. Sof® Rod is a continuous length of extruded polyolefin foam made with a non-absorbent outer ""skin"" and a highly resilient interior network of open and closed cells. Sof® Rod will not out-gas if ruptured.  Sof Rod has No Moisture Absorption unlike other backer rods, and Easily Conforms to Irregular sized Joints and gaps.  Compatible with all know types of sealants including butyl, polyurethane, silicones, polyether, scypolymer, tri-polymer, polysulfide, acrylic, etc.  Consists of both open and closed cells on the inside with a skin-like outer texture. Non-stick Bi-Cellular skin open and closed cell. High moisture resistance.  SOF-Rod may also be used as a gasket or sealing material as per ASTM C 717. [/vc_column_text][/vc_column][/vc_row]","Cylindrical, flexible sealant backer rod composed of bi-cellular material TYPE: B - Per ASTM C 1330. Round rods of various diameters for use with non-sag and self leveling cold applied sealants TYPE: 3 - Per ASTM D 5249. Also reference ASTM C 717 for use as gasket or sealing material.",Backer Rod |Nomaco |  Soft Backer Rod,Sof Rod | caulking| masonry| polyurethane sealant | sealant |Nomaco | Foam Rod | Construction Materials| construction foam| Backer Rod | Poly Foam | waterproofing | caulk | Log Home Chinking | denver foam | mile high foam| Window and Door Backing Rod | Glazing Rod | Filler Rope | open cell rod | closed cell rod | Soft Backing Rod | Joint Filler ,NO,instock,no,,19.98,39.96,19.98,128,38,38,46,http://i.imgur.com/slAMwoR.jpg,taxable,standard,visible,yes,https://www.youtube.com/watch?v=g0ik8a4hN4I
SBR-322-91-0875-100-CUT,publish,Soft Backer Rod,Cut Length,NA,"7/8"" x 100'",Nomaco,"[vc_row][vc_column width=""1/2""][vc_video link=""https://www.youtube.com/watch?v=g0ik8a4hN4I""][/vc_column][vc_column width=""1/2""][vc_column_text]
Sof Backer Rod (SBR) Not all backer rod is created equal! Sof Rod is a state-of-the-art sealant backing material combining the best properties of both open and closed cell backer rods in a single, trouble-free product. Sof® Rod is a continuous length of extruded polyolefin foam made with a non-absorbent outer ""skin"" and a highly resilient interior network of open and closed cells. Sof® Rod will not out-gas if ruptured.  Sof Rod has No Moisture Absorption unlike other backer rods, and Easily Conforms to Irregular sized Joints and gaps.  Compatible with all know types of sealants including butyl, polyurethane, silicones, polyether, scypolymer, tri-polymer, polysulfide, acrylic, etc.  Consists of both open and closed cells on the inside with a skin-like outer texture. Non-stick Bi-Cellular skin open and closed cell. High moisture resistance.  SOF-Rod may also be used as a gasket or sealing material as per ASTM C 717. [/vc_column_text][/vc_column][/vc_row]","Cylindrical, flexible sealant backer rod composed of bi-cellular material TYPE: B - Per ASTM C 1330. Round rods of various diameters for use with non-sag and self leveling cold applied sealants TYPE: 3 - Per ASTM D 5249. Also reference ASTM C 717 for use as gasket or sealing material.",Backer Rod |Nomaco |  Soft Backer Rod,Sof Rod | caulking| masonry| polyurethane sealant | sealant |Nomaco | Foam Rod | Construction Materials| construction foam| Backer Rod | Poly Foam | waterproofing | caulk | Log Home Chinking | denver foam | mile high foam| Window and Door Backing Rod | Glazing Rod | Filler Rope | open cell rod | closed cell rod | Soft Backing Rod | Joint Filler ,NO,instock,no,,32.99,65.98,32.99,128,38,38,46,http://i.imgur.com/slAMwoR.jpg,taxable,standard,visible,yes,https://www.youtube.com/watch?v=g0ik8a4hN4I
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBR-322-91-0375-0-HANDY,publish,Soft Backer Rod,Handy Pak,NA,"3/8"" x 1400'",Nomaco,"[vc_row][vc_column width=""1/2""][vc_video link=""https://www.youtube.com/watch?v=g0ik8a4hN4I""][/vc_column][vc_column width=""1/2""][vc_column_text]
Sof Backer Rod (SBR) Not all backer rod is created equal! Sof Rod is a state-of-the-art sealant backing material combining the best properties of both open and closed cell backer rods in a single, trouble-free product. Sof® Rod is a continuous length of extruded polyolefin foam made with a non-absorbent outer """"skin"""" and a highly resilient interior network of open and closed cells. Sof® Rod will not out-gas if ruptured.  Sof Rod has No Moisture Absorption unlike other backer rods, and Easily Conforms to Irregular sized Joints and gaps.  Compatible with all know types of sealants including butyl, polyurethane, silicones, polyether, scypolymer, tri-polymer, polysulfide, acrylic, etc.  Consists of both open and closed cells on the inside with a skin-like outer texture. Non-stick Bi-Cellular skin open and closed cell. High moisture resistance.  SOF-Rod may also be used as a gasket or sealing material as per ASTM C 717. [/vc_column_text][/vc_column][/vc_row]","Cylindrical, flexible sealant backer rod composed of bi-cellular material TYPE: B - Per ASTM C 1330. Round rods of various diameters for use with non-sag and self leveling cold applied sealants TYPE: 3 - Per ASTM D 5249. Also reference ASTM C 717 for use as gasket or sealing material.",Backer Rod |Nomaco |  Soft Backer Rod,Sof Rod | caulking| masonry| polyurethane sealant | sealant |Nomaco | Foam Rod | Construction Materials| construction foam| Backer Rod | Poly Foam | waterproofing | caulk | Log Home Chinking | denver foam | mile high foam| Window and Door Backing Rod | Glazing Rod | Filler Rope | open cell rod | closed cell rod | Soft Backing Rod | Joint Filler ,NO,instock,no,,87.15,113.25,87.15,128,38,38,46,http://i.imgur.com/wPPav74.jpg,taxable,standard,visible,yes,https://www.youtube.com/watch?v=g0ik8a4hN4I
SBR-322-91-0625-0-HANDY,publish,Soft Backer Rod,Handy Pak,NA,"5/8"" x 550'",Nomaco,"[vc_row][vc_column width=""1/2""][vc_video link=""https://www.youtube.com/watch?v=g0ik8a4hN4I""][/vc_column][vc_column width=""1/2""][vc_column_text]
Sof Backer Rod (SBR) Not all backer rod is created equal! Sof Rod is a state-of-the-art sealant backing material combining the best properties of both open and closed cell backer rods in a single, trouble-free product. Sof® Rod is a continuous length of extruded polyolefin foam made with a non-absorbent outer """"skin"""" and a highly resilient interior network of open and closed cells. Sof® Rod will not out-gas if ruptured.  Sof Rod has No Moisture Absorption unlike other backer rods, and Easily Conforms to Irregular sized Joints and gaps.  Compatible with all know types of sealants including butyl, polyurethane, silicones, polyether, scypolymer, tri-polymer, polysulfide, acrylic, etc.  Consists of both open and closed cells on the inside with a skin-like outer texture. Non-stick Bi-Cellular skin open and closed cell. High moisture resistance.  SOF-Rod may also be used as a gasket or sealing material as per ASTM C 717. [/vc_column_text][/vc_column][/vc_row]","Cylindrical, flexible sealant backer rod composed of bi-cellular material TYPE: B - Per ASTM C 1330. Round rods of various diameters for use with non-sag and self leveling cold applied sealants TYPE: 3 - Per ASTM D 5249. Also reference ASTM C 717 for use as gasket or sealing material.",Backer Rod |Nomaco |  Soft Backer Rod,Sof Rod | caulking| masonry| polyurethane sealant | sealant |Nomaco | Foam Rod | Construction Materials| construction foam| Backer Rod | Poly Foam | waterproofing | caulk | Log Home Chinking | denver foam | mile high foam| Window and Door Backing Rod | Glazing Rod | Filler Rope | open cell rod | closed cell rod | Soft Backing Rod | Joint Filler ,NO,instock,no,,56.05,72.79,56.05,128,38,38,46,http://i.imgur.com/wPPav74.jpg,taxable,standard,visible,yes,https://www.youtube.com/watch?v=g0ik8a4hN4I
SBR-322-91-0875-0-HANDY,publish,Soft Backer Rod,Handy Pak,NA,"7/8"" x 330'",Nomaco,"[vc_row][vc_column width=""1/2""][vc_video link=""https://www.youtube.com/watch?v=g0ik8a4hN4I""][/vc_column][vc_column width=""1/2""][vc_column_text]
Sof Backer Rod (SBR) Not all backer rod is created equal! Sof Rod is a state-of-the-art sealant backing material combining the best properties of both open and closed cell backer rods in a single, trouble-free product. Sof® Rod is a continuous length of extruded polyolefin foam made with a non-absorbent outer """"skin"""" and a highly resilient interior network of open and closed cells. Sof® Rod will not out-gas if ruptured.  Sof Rod has No Moisture Absorption unlike other backer rods, and Easily Conforms to Irregular sized Joints and gaps.  Compatible with all know types of sealants including butyl, polyurethane, silicones, polyether, scypolymer, tri-polymer, polysulfide, acrylic, etc.  Consists of both open and closed cells on the inside with a skin-like outer texture. Non-stick Bi-Cellular skin open and closed cell. High moisture resistance.  SOF-Rod may also be used as a gasket or sealing material as per ASTM C 717. [/vc_column_text][/vc_column][/vc_row]","Cylindrical, flexible sealant backer rod composed of bi-cellular material TYPE: B - Per ASTM C 1330. Round rods of various diameters for use with non-sag and self leveling cold applied sealants TYPE: 3 - Per ASTM D 5249. Also reference ASTM C 717 for use as gasket or sealing material.",Backer Rod |Nomaco |  Soft Backer Rod,Sof Rod | caulking| masonry| polyurethane sealant | sealant |Nomaco | Foam Rod | Construction Materials| construction foam| Backer Rod | Poly Foam | waterproofing | caulk | Log Home Chinking | denver foam | mile high foam| Window and Door Backing Rod | Glazing Rod | Filler Rope | open cell rod | closed cell rod | Soft Backing Rod | Joint Filler ,NO,instock,no,,56.85,73.85,56.85,128,38,38,46,http://i.imgur.com/wPPav74.jpg,taxable,standard,visible,yes,https://www.youtube.com/watch?v=g0ik8a4hN4I
